40
17	18	323	98	12	4
34	69	333	22	93	48
15	75	197	84	26	6
69	154	491	99	86	91
66	49	382	24	41	4
17	141	534	34	81	83
84	17	332	63	63	33
96	52	371	37	18	91
61	39	167	21	4	33
41	169	231	41	41	25
55	168	574	61	37	93
81	147	354	39	40	81
38	129	470	77	12	18
96	125	398	88	8	80
17	28	197	19	80	67
21	44	152	52	9	47
76	92	493	30	47	1
25	125	281	60	54	54
98	85	376	48	7	25
71	63	210	57	45	7
78	0	247	15	83	2
75	28	285	17	77	39
78	10	143	3	94	28
98	2	211	21	3	35
54	117	236	96	27	56
20	197	447	33	16	34
49	5	195	40	15	69
6	26	397	47	65	33
74	1	200	27	79	9
69	14	233	6	25	59
81	117	322	88	37	14
49	37	372	26	12	10
79	142	605	74	88	6
99	90	413	72	83	84
24	59	413	61	69	55
85	2	322	49	21	97
32	41	366	93	41	14
24	95	507	69	97	99
48	176	521	70	97	83
69	49	172	38	77	47



# Generated with parameters N = 40, R = 5 and D = 10
