30
15	269	493	96	66	4
80	577	656	63	64	59
79	131	253	18	58	76
46	182	254	4	74	53
17	501	564	8	39	17
72	330	516	70	26	7
31	493	700	83	14	14
19	356	551	99	45	48
33	478	542	52	14	98
55	599	677	67	20	92
16	553	613	11	60	76
82	339	471	76	7	46
84	560	731	45	14	92
42	512	702	81	16	21
49	189	247	4	11	59
58	253	426	53	46	97
52	388	435	17	67	15
63	589	782	44	59	75
90	6	108	87	62	10
85	134	298	41	47	31
67	338	453	53	93	20
31	557	733	75	67	2
68	437	527	8	10	70
47	269	331	50	94	3
79	199	316	62	90	56
42	261	399	56	28	39
52	67	196	87	26	39
72	71	238	72	83	20
8	462	501	9	53	67
23	347	381	13	26	20



# Generated with parameters N = 30, R = 20 and D = 5
