30
47	396	508	96	63	23
4	209	347	77	60	14
22	432	538	86	75	53
79	7	76	40	99	34
42	402	503	46	52	70
85	160	311	87	89	28
58	379	491	26	31	95
83	143	163	10	88	40
16	466	535	49	84	70
65	509	684	77	77	46
63	353	489	10	33	2
42	586	720	92	62	71
19	157	336	79	88	34
31	296	388	71	79	85
45	6	44	8	91	9
95	191	298	76	5	26
34	162	284	98	36	23
40	147	320	77	93	21
63	188	250	39	59	8
48	67	226	49	23	92
73	522	660	26	30	84
29	578	747	45	82	22
29	404	528	5	77	32
80	320	459	5	48	51
2	456	536	22	35	67
34	83	263	46	80	70
78	568	670	65	49	79
32	465	600	94	54	36
52	330	533	94	30	24
19	366	471	3	10	78



# Generated with parameters N = 30, R = 20 and D = 5
