40
31	35	514	25	73	24
30	5	698	78	33	24
46	2	485	66	65	62
92	38	353	35	26	85
72	5	525	2	23	16
53	21	790	34	19	91
22	30	86	54	11	79
83	6	711	51	29	24
66	15	534	4	33	31
8	5	321	65	85	48
60	16	755	95	33	33
16	2	524	4	43	67
35	29	686	99	93	3
31	29	249	64	8	54
35	38	612	13	87	20
14	29	488	37	3	90
84	36	886	53	59	62
58	28	283	69	68	56
10	35	638	37	76	14
73	14	336	2	72	43
28	26	484	65	33	36
30	35	663	53	50	6
73	35	526	16	1	48
14	12	724	71	71	47
96	8	345	70	12	10
71	5	297	89	95	28
33	22	184	4	71	41
14	20	206	99	45	89
4	11	821	94	1	10
25	30	842	83	32	6
38	16	223	74	29	72
34	25	752	12	61	25
35	4	93	30	74	31
56	37	426	68	59	3
97	31	796	92	56	58
56	0	500	79	6	38
46	26	765	40	96	60
43	32	195	47	58	16
81	5	516	82	72	45
52	32	245	98	62	70



# Generated with parameters N = 40, R = 1 and D = 20
