30
43	18	99	18	46	85
28	22	256	84	26	49
63	20	138	31	33	9
96	15	117	24	22	93
52	9	93	10	15	8
29	4	114	84	3	53
91	0	74	63	95	71
97	21	134	25	42	72
90	9	101	56	12	30
64	6	144	100	15	91
77	10	87	24	6	9
37	29	144	6	46	73
7	4	47	16	24	25
36	1	105	98	22	24
81	0	150	24	38	4
4	28	177	76	69	11
31	9	135	23	28	96
68	15	117	10	7	48
65	5	110	25	78	16
31	8	119	46	3	25
20	9	119	69	14	17
37	9	86	14	12	88
86	23	112	36	17	65
61	19	193	97	51	41
80	17	224	83	96	46
25	17	107	46	69	68
65	1	52	12	51	95
14	2	135	21	1	77
12	8	84	65	69	33
13	4	119	76	21	31



# Generated with parameters N = 30, R = 1 and D = 5
