30
65	56	76	5	36	47
9	63	172	98	93	87
95	470	577	96	31	13
52	583	649	59	12	31
29	529	571	33	64	61
98	506	613	96	2	2
61	98	164	46	93	82
55	110	222	91	53	1
36	410	470	49	78	24
37	417	539	94	18	10
16	393	487	90	35	89
89	31	58	22	85	93
26	348	437	67	17	71
4	196	295	79	68	3
11	343	390	41	29	97
50	257	319	54	36	44
19	295	401	96	11	75
29	534	583	43	57	8
5	591	633	13	51	76
54	45	142	70	67	19
75	342	415	57	79	15
1	323	353	21	81	84
62	598	678	72	16	86
74	30	109	59	37	32
38	49	131	53	13	89
45	393	479	56	68	26
20	244	317	68	20	65
63	438	491	31	38	48
58	264	298	30	88	39
69	87	144	47	62	44



# Generated with parameters N = 30, R = 20 and D = 1
