40
90	390	404	6	48	15
48	42	192	72	60	47
86	321	477	82	86	67
65	331	524	94	35	17
15	226	363	51	65	26
39	28	169	48	12	23
52	371	599	34	40	67
31	179	307	96	5	82
22	290	360	69	80	66
87	48	94	29	89	84
5	214	424	52	22	60
10	62	257	25	10	74
83	42	83	24	95	63
79	310	578	70	78	54
54	105	214	46	87	8
76	351	586	90	19	74
68	77	173	68	65	74
44	320	379	48	28	26
15	170	414	92	12	43
95	328	592	75	54	86
13	85	236	43	11	30
64	78	314	52	58	86
13	289	470	63	33	53
9	66	303	68	89	73
27	125	251	6	68	8
21	98	311	84	23	26
79	110	249	94	95	82
8	138	263	83	47	51
92	205	354	72	2	71
60	152	234	13	39	19
64	345	504	17	33	86
85	207	381	67	95	8
90	146	347	39	27	34
33	388	562	14	73	98
26	367	435	17	68	20
66	70	176	69	90	72
9	398	644	95	31	54
64	324	526	6	56	87
76	71	301	65	9	45
5	66	242	13	9	37



# Generated with parameters N = 40, R = 10 and D = 5
