40
42	27	404	67	12	49
91	16	536	67	72	85
96	37	74	20	32	34
98	38	256	67	82	57
42	29	625	96	48	47
64	20	666	37	35	47
88	3	80	42	53	17
20	27	748	25	97	50
15	1	104	98	2	36
16	39	314	71	40	66
43	15	576	5	71	26
70	25	785	28	65	51
95	36	468	19	92	18
64	40	209	9	42	61
53	12	721	92	83	25
99	32	892	77	79	59
13	37	788	90	75	31
98	7	685	10	36	52
25	16	855	61	89	6
19	15	334	34	40	93
72	21	625	99	56	95
62	31	791	7	77	60
21	11	379	39	76	46
86	16	700	78	86	1
40	31	343	31	24	33
87	37	714	19	69	82
89	19	213	100	70	97
65	31	443	4	72	68
46	10	713	13	49	7
13	22	189	77	63	93
73	23	579	95	2	26
55	15	770	20	83	45
59	2	506	35	13	54
75	22	491	18	33	86
51	26	726	34	72	78
10	30	97	16	67	57
31	5	143	22	88	13
42	10	525	33	7	89
74	32	194	25	69	79
39	16	397	20	69	60



# Generated with parameters N = 40, R = 1 and D = 20
