30
13	3	46	23	8	94
86	27	374	72	41	36
2	0	277	24	23	9
93	2	223	49	80	83
53	16	164	88	19	16
42	10	184	69	25	96
77	26	214	74	50	8
72	3	302	93	72	87
34	9	296	93	76	66
92	25	428	90	17	85
41	6	604	52	70	66
13	19	618	51	80	11
50	19	384	33	64	87
15	5	178	6	14	12
49	3	273	16	85	16
46	9	315	73	69	57
39	2	343	41	3	41
65	7	654	83	51	24
19	28	176	80	84	21
26	23	437	42	55	71
47	10	397	40	11	7
76	11	327	92	13	73
84	17	229	52	14	82
87	2	190	84	77	38
65	6	131	47	48	87
54	12	115	39	6	50
67	1	47	29	67	17
40	28	406	72	31	39
27	23	518	10	67	82
88	4	657	63	41	19



# Generated with parameters N = 30, R = 1 and D = 20
