30
40	49	173	2	19	77
86	83	305	34	69	51
88	119	243	18	9	33
24	99	256	28	60	58
52	46	171	87	69	5
11	62	135	53	89	67
9	8	364	66	82	54
29	48	283	63	55	82
62	32	94	21	43	85
89	42	175	79	84	97
71	48	122	64	76	54
26	130	265	2	7	65
11	64	341	28	17	34
17	104	197	31	30	55
68	3	343	72	92	90
52	71	197	96	22	53
20	45	178	66	86	55
88	28	152	25	97	10
80	14	245	3	80	82
92	92	188	8	61	84
77	144	239	68	18	97
6	137	251	28	40	54
96	63	331	39	63	81
60	127	325	89	7	66
71	17	211	56	21	32
3	38	321	34	52	85
34	136	309	3	34	53
51	2	214	81	29	16
30	39	221	52	17	78
10	5	242	27	89	7



# Generated with parameters N = 30, R = 5 and D = 10
