40
61	2	117	60	64	26
47	17	199	49	15	81
14	4	118	59	74	35
25	7	253	65	57	3
58	29	95	35	42	30
70	40	279	44	51	69
76	38	100	5	21	26
33	38	171	83	47	47
6	23	231	20	41	70
4	27	44	11	33	9
85	4	189	11	48	76
35	18	102	3	78	77
69	1	160	4	79	10
33	39	181	98	42	85
36	20	178	42	89	70
82	12	106	83	59	72
32	32	195	52	21	12
86	16	230	58	21	9
75	15	150	86	2	34
31	31	104	41	73	31
43	22	200	69	31	26
20	5	228	70	90	3
28	38	97	43	47	49
90	10	98	36	45	50
48	16	240	85	50	26
43	6	238	52	46	40
35	23	154	10	53	42
77	9	135	88	72	4
77	9	271	96	49	56
47	30	162	99	34	41
22	35	279	91	29	61
61	26	242	80	89	26
46	12	64	44	89	46
84	5	214	45	67	78
95	1	43	36	94	81
48	25	128	24	82	2
15	4	225	62	9	69
45	25	201	19	82	19
50	28	266	50	41	87
12	8	236	47	89	8



# Generated with parameters N = 40, R = 1 and D = 5
