30
92	160	271	95	41	17
54	37	157	97	17	8
37	294	336	22	92	1
74	43	202	84	48	17
8	291	397	28	84	22
9	133	189	39	53	28
13	250	430	54	10	43
28	98	267	92	71	36
25	155	313	41	30	29
82	236	240	1	89	82
72	92	182	31	40	21
92	299	454	39	19	91
55	112	246	56	38	45
3	255	377	62	46	93
4	275	371	12	82	35
53	21	184	42	98	20
38	179	304	41	3	75
25	28	105	71	61	15
29	196	307	78	70	70
66	245	308	2	37	90
72	272	386	36	52	89
24	169	266	34	35	72
34	216	358	64	94	46
2	170	280	29	96	43
20	175	373	65	33	43
17	119	247	48	66	50
97	92	313	96	32	29
73	288	483	100	44	67
32	232	292	39	62	15
20	293	403	93	52	46



# Generated with parameters N = 30, R = 10 and D = 5
