40
97	24	87	27	60	90
46	27	114	48	35	23
3	24	107	83	34	51
61	37	136	87	79	58
24	25	153	90	57	97
36	15	32	9	96	14
60	20	75	52	8	81
53	37	114	63	54	3
92	26	61	18	7	27
57	12	64	16	35	6
4	33	92	30	59	38
59	24	85	34	38	19
59	28	90	47	81	98
55	11	80	62	33	35
71	2	60	25	15	36
2	5	43	19	39	78
3	36	91	54	82	7
27	24	51	10	47	8
12	5	55	46	18	84
38	30	81	29	53	10
73	26	49	21	78	13
92	16	79	54	60	6
65	40	122	54	49	75
14	32	106	71	70	24
83	22	85	57	51	48
68	20	62	20	74	9
87	1	111	86	94	24
68	2	9	3	13	52
14	11	102	81	98	97
95	31	75	6	72	16
21	8	78	51	3	54
37	26	61	8	51	37
75	0	115	98	52	22
87	24	110	63	55	10
9	4	90	58	57	37
67	24	79	40	57	73
91	25	106	45	51	21
75	29	115	70	85	39
80	24	58	13	32	70
67	9	43	2	10	23



# Generated with parameters N = 40, R = 1 and D = 1
