40
35	728	1070	42	92	23
53	351	403	9	37	51
75	506	598	34	67	88
32	335	555	97	44	75
72	578	837	64	75	69
21	338	695	22	64	59
43	350	543	36	99	90
73	748	1073	2	81	99
16	745	750	3	50	10
46	699	1054	69	37	29
99	478	677	42	5	86
45	97	215	20	8	66
37	686	813	49	78	12
11	204	541	50	42	86
23	219	552	29	86	55
49	129	590	65	62	61
72	485	711	77	37	6
85	14	100	32	49	27
31	402	794	72	93	59
56	241	581	81	78	58
53	521	899	67	98	3
58	480	651	22	77	51
97	678	714	9	96	47
76	550	831	10	29	47
82	394	674	97	93	55
81	439	610	100	10	20
91	628	838	94	26	3
59	408	687	93	96	75
67	577	842	60	71	50
65	697	1102	35	99	52
19	321	765	50	53	31
72	322	610	50	7	72
26	186	299	62	54	26
86	402	630	23	63	56
99	682	777	61	53	65
48	428	835	52	31	22
31	145	452	27	98	77
52	331	429	64	12	86
9	176	236	22	52	99
31	621	880	96	1	70



# Generated with parameters N = 40, R = 20 and D = 10
