30
55	9	202	93	5	78
76	5	57	37	70	88
94	9	100	39	14	43
56	18	82	52	33	81
29	27	113	80	69	89
87	25	196	35	5	76
61	2	204	67	14	7
50	8	77	65	76	40
79	4	121	78	99	4
32	0	111	10	76	67
94	27	211	95	27	94
36	21	168	2	98	61
52	6	87	64	45	64
49	8	194	75	42	74
85	22	208	42	35	11
76	10	158	24	97	93
87	24	61	11	6	62
56	18	138	21	10	24
78	22	177	31	38	25
18	6	151	15	81	2
48	26	240	86	98	34
79	3	192	69	97	57
66	9	177	25	75	17
13	16	88	10	5	11
91	18	126	97	46	29
12	22	88	7	21	26
89	7	99	46	59	72
63	5	142	25	84	2
99	29	213	40	83	73
99	14	213	100	94	19



# Generated with parameters N = 30, R = 1 and D = 5
