40
28	575	661	36	26	17
67	694	918	82	14	13
17	686	944	92	6	24
70	48	104	20	35	63
24	369	580	85	21	45
30	85	272	86	7	85
38	349	385	20	73	38
54	69	201	72	59	42
70	524	605	18	60	13
76	628	834	31	96	60
49	139	413	85	78	64
5	120	268	20	60	89
25	334	436	87	72	89
46	395	584	67	77	90
79	545	762	57	51	70
28	262	507	92	84	44
36	121	191	35	8	70
82	620	728	97	81	39
3	279	468	63	84	9
47	459	472	8	36	54
81	239	304	14	24	6
59	781	918	62	21	64
38	344	611	68	47	23
12	197	392	34	83	84
55	627	718	7	59	36
80	275	449	64	43	39
73	461	597	41	10	16
89	112	245	14	17	70
13	191	389	59	77	8
38	233	480	67	6	68
23	283	421	35	87	97
47	753	973	24	31	68
9	698	921	58	12	8
39	1	143	99	85	25
79	112	256	16	15	90
64	395	630	59	98	19
23	450	562	10	96	90
95	780	1014	60	20	40
80	220	441	45	30	67
7	442	645	17	85	3



# Generated with parameters N = 40, R = 20 and D = 5
