30
21	111	330	6	61	66
85	85	345	79	89	60
50	77	146	11	7	4
25	49	231	40	62	31
25	143	470	49	34	20
96	33	365	55	80	53
27	6	123	43	79	88
24	136	224	13	11	94
51	118	348	89	34	32
58	37	362	67	12	82
66	127	200	53	23	98
6	62	402	47	19	28
81	93	201	22	21	12
31	80	241	69	75	65
1	49	318	96	89	15
86	67	186	17	89	34
50	55	270	79	11	78
12	13	309	23	82	35
74	43	155	25	33	27
36	142	298	83	69	74
66	55	191	98	63	89
88	47	193	35	33	82
41	105	431	58	87	47
78	86	434	96	81	55
16	36	365	63	54	7
63	124	464	87	56	6
7	6	259	58	35	73
8	57	283	26	73	95
43	31	165	96	83	2
84	92	425	47	34	20



# Generated with parameters N = 30, R = 5 and D = 10
