30
55	169	253	67	48	81
56	299	414	94	66	56
89	70	117	38	3	3
2	101	113	6	19	89
82	179	212	32	11	3
89	23	53	2	63	23
86	219	234	14	81	86
34	161	187	14	91	62
71	28	62	33	95	97
88	226	340	90	71	61
19	209	248	16	49	36
18	74	180	99	72	80
39	221	250	10	52	24
51	63	100	13	23	10
79	215	321	85	65	52
15	300	315	13	28	33
61	181	258	57	17	97
61	169	290	93	46	62
87	83	89	1	16	86
33	39	140	81	83	76
41	254	282	6	95	74
77	119	167	19	97	97
85	21	124	88	27	56
58	45	64	2	12	95
65	195	220	15	39	72
9	286	317	11	27	89
87	300	364	59	98	15
87	237	272	15	100	17
5	250	350	93	30	99
61	81	175	75	83	79



# Generated with parameters N = 30, R = 10 and D = 1
