5
40
56.16296969
8.578718838
36.80031051
70.58528221
80.48540973
88.09477602	2.602198609	182.3426759	7.745032582	55.87632984	23.07430908	41.53169371	41.87259436		17.4083181	38.88360906	59.32709015	76.36938328	57.83856216		
3.064021317	28.28192357	340.5824874	1.436547879	18.50225426	87.13847869	59.69958237	35.56639355		74.50318142	44.81718802	66.50648321	43.96167246	33.38954875		
68.47743127	16.64776581	313.5289962	8.163205055	59.52448404	76.38388006	69.28675249	83.18346118		99.07348311	41.00609892	98.02920445	95.70126362	48.43600768		
53.26689615	19.57518747	512.6279921	78.47426905	38.40865271	31.97629762	12.93109273	94.17150191		14.32306739	23.26397411	53.88177147	96.32943369	39.82155899		
17.79138381	4.0206407	281.0498619	92.02996375	21.73880814	5.481416655	13.50708276	77.52293246		17.46382093	54.38814617	34.13333032	57.04869271	86.99342238		
47.8541039	23.24683451	286.0202877	56.24531773	52.60356822	34.93177138	65.89654006	40.05260505		95.01906891	90.25969349	44.77159187	60.40090045	72.20275504		
75.10416481	9.561753808	235.5485301	70.56971432	81.73848788	26.01002697	81.73937264	50.43593426		88.95389009	93.68882196	18.30193791	97.34013722	96.15123206		
27.52178424	31.1187916	277.4410323	27.03313883	95.14290947	4.923496522	18.47398233	62.86283859		11.79373781	6.190903859	95.02080881	75.90103651	30.22757455		
4.643896803	37.79362277	463.7907606	16.19629879	69.18190219	7.582154874	54.14800485	80.83232108		4.67222705	38.21751299	47.42317654	49.97925902	8.953005022		
67.72879573	0.7651202215	236.4226133	72.03211551	94.53756114	83.959486	74.53432122	98.99347616		50.56190655	39.19436337	76.83140303	27.31169239	24.89133014		
73.41190617	13.0614485	115.6091729	83.57862002	40.86149436	60.60097923	15.23044864	30.66652705		43.58754472	93.88555482	45.72786122	96.68460267	15.87129641		
56.7798574	28.60440363	261.8047842	13.88691257	3.020818035	54.08114827	21.83473073	27.98839534		9.427294066	1.246019952	65.05305096	17.3213774	54.17242248		
1.961217761	12.73865905	168.80977	29.63343535	26.24567168	98.19236127	30.43324613	32.02992874		47.94571309	4.819061354	74.31610267	79.11323143	10.2539928		
7.768187553	21.17194328	257.0957906	74.20376965	43.75406608	67.59602818	78.00053463	27.42433794		58.97224214	6.072871082	68.8288956	53.98416443	77.59628993		
68.99301643	36.09964743	403.5569695	91.84885958	52.50913733	36.62026682	39.7822656	94.63955152		75.08733112	35.67474308	52.16965577	86.99661416	35.41945757		
47.53193894	39.95541947	375.4885679	35.89554071	16.01325865	55.73219643	26.59070288	78.67385125		2.216982568	46.27888043	88.6925246	84.63622375	60.02745507		
10.15678476	26.78906161	132.1280783	99.91233322	92.00940528	3.654196784	20.91072698	66.92403225		61.83174408	23.30816115	78.11898475	63.46224816	9.055133979		
41.19349547	12.1220611	249.7711413	78.93265681	4.90467478	54.72673524	72.50456275	45.19197375		11.61135497	29.94429036	45.18114573	20.77276373	33.53121056		
97.10595828	29.84978671	169.906843	86.13034983	92.35905051	29.3432221	15.19733758	24.24964483		96.75666444	95.84845306	50.4404276	29.53457683	39.12027101		
38.22042014	1.889770782	408.2368277	91.71123341	40.04359735	59.65272207	12.28850297	37.42977719		89.05068909	30.53054596	88.22527568	97.70097982	29.92366776		
99.16281884	31.24406135	315.2118632	84.29911212	22.9072732	1.918070925	15.8297449	40.63291809		81.72941913	23.5649189	34.91764984	87.18673427	62.72621688		
2.540212993	28.68579933	512.596734	2.065839056	21.48473096	45.91323786	99.38638741	55.46990321		90.74086934	50.81748135	62.65214739	29.62285398	61.79741922		
71.16942233	21.61368249	154.0659908	52.98958207	5.46434271	71.3710181	8.045226426	57.05679889		75.75043281	51.04696136	24.59165508	39.09474928	53.83027929		
19.64677992	26.32383413	356.3002957	6.976385136	12.60692223	78.82745986	98.42802221	82.99266423		31.24537303	14.47986289	45.45326544	92.86005125	49.87894409		
28.84774025	19.72065597	207.4919245	42.44816142	89.82301166	14.35375169	66.68955446	26.64528064		87.61640164	99.59117522	39.96178307	53.90383732	45.98537356		
52.97311712	30.26512803	394.5206653	94.67648661	95.84649958	83.75625395	99.33010023	47.53598966		69.29190834	72.88132425	5.790085766	64.16290512	82.02799135		
30.87826732	15.83957752	405.4046548	81.41902622	89.67342733	87.6013969	10.3013835	17.84486933		33.10938826	98.13222306	71.03524666	28.47402923	1.619919787		
25.51540124	3.971912662	129.7141791	24.68479294	57.20919657	16.16647151	57.3292913	48.67209476		92.20804761	58.61190069	10.23097972	91.85544717	81.77440032		
72.66533371	32.0696515	129.6969264	18.64318757	27.28424991	57.73214435	22.19973577	64.37026991		67.84481701	67.01088207	28.46849912	54.52609333	37.66824175		
36.39662469	17.14105336	281.0614479	81.78951517	39.77649672	4.878701122	65.20369926	76.51487692		28.61885206	39.27211483	47.5006692	92.5796242	31.54714463		
70.71042989	5.212864364	244.8071841	9.26943315	73.52370345	55.50649647	8.187570442	17.22420416		79.24677433	18.58931295	95.79867717	60.56982912	35.97525761		
45.86969824	9.154432739	399.8754934	39.6894186	36.89547358	72.55586942	81.26485425	34.81418787		91.61211679	24.81977614	3.154425994	98.36265639	51.95875227		
98.51500454	31.24942274	315.3858552	87.77531957	98.16886968	57.29451068	77.31873789	18.05392479		19.10612291	74.62445588	96.85457518	37.67893952	96.61434113		
38.73496088	29.95223718	168.2989549	19.0955928	48.49022107	19.28239621	79.4611625	52.93022479		33.65903897	86.79921797	51.90782549	79.02764284	59.7830747		
91.77882012	12.33647491	457.0334249	91.26617891	2.042034418	40.48894637	56.99536696	58.45099728		74.14366069	4.304015586	26.14096969	52.04433427	82.6963368		
82.81938041	37.31835288	239.9549102	92.22032119	75.78272885	71.48887893	35.61658571	81.36890045		4.140663714	61.98745447	94.52656957	82.18161049	15.8252961		
91.53315394	20.58916293	299.2963767	20.92533951	59.31962131	22.42977334	67.92934689	72.95599773		57.53819668	15.28778433	12.78908126	5.499771099	39.33452072		
20.63309819	18.43498174	384.9746991	95.57026287	79.35804103	33.72979421	92.94332544	70.88450933		82.66563599	57.95896604	12.77866265	66.85579064	3.134894442		
