4
40
47.04290686
56.39503405
26.62075222
77.7967388
84.85088223	35.66457227	324.2491118	90.62904049	87.44300403	52.03919462	91.93144518		10.06619999	72.27816471	67.42424901	48.10289261		
20.53321614	115.646881	657.10739	63.40930816	93.7636503	76.37638536	18.35820399		88.0992434	99.2674019	1.468646229	76.84686872		
20.11743872	61.67015079	225.1096261	76.83549028	84.92334684	28.24146805	82.53130399		77.28896795	55.80967377	19.10600933	16.07544331		
39.73286019	3.574291273	446.1037711	7.540501935	89.47921637	67.31583948	95.37933667		24.43483473	96.9767776	32.57624332	40.40839154		
20.74033495	33.82336569	729.6238564	69.66017248	87.54636221	75.63350062	47.14456145		49.75572887	36.55435473	15.6847488	66.48912136		
37.03224249	29.49666151	784.9422823	15.95821515	83.76482507	20.05740083	22.14301725		70.92932381	44.03779239	12.61921873	27.14445131		
80.92481918	81.12171203	780.5979371	85.26396968	71.74955146	2.875149707	82.84545895		53.31351371	32.38860351	71.1033358	1.089554051		
73.92361372	15.5408034	333.8940049	2.807422699	87.40507474	33.6447623	28.55314501		80.47388631	67.70991387	6.412653475	5.342490963		
17.56353669	40.02476876	807.2457901	17.2347073	24.52173059	7.628158271	87.79639092		94.1420169	17.0679851	31.45776534	30.56945341		
63.35193071	177.7452896	895.7107102	28.43694675	67.6781542	69.41599706	61.08017258		84.32551137	81.29431275	95.19833702	44.03538298		
82.77166724	191.4037201	651.6390488	7.004369766	42.71722843	84.22539161	56.55141563		6.320435958	67.00676445	17.55669349	56.61923701		
94.28746885	9.253879633	466.9749198	10.55964499	4.980259296	39.61492604	92.80124241		74.37187797	34.09520226	85.44238662	23.87469861		
30.07650964	144.3751257	234.8855988	15.48447385	66.07465689	65.06331024	71.42496674		92.09961908	78.46735496	99.66092354	99.00905646		
71.43608671	127.4978544	668.634464	91.35876891	2.427300307	84.97903709	97.63024626		64.77332887	48.93179886	77.84629521	57.73106729		
38.72192734	53.3989355	839.4489336	71.84817761	15.89389821	81.14461809	97.29138143		18.86081445	9.768206826	35.52225066	66.1118148		
12.99875846	148.0920959	303.1924186	85.3652594	60.79842298	2.090276422	21.47292875		19.6337409	94.27747547	14.75283945	99.71782046		
86.32088359	134.0544506	635.6643358	37.05657589	23.35222507	89.69052634	50.59240623		44.09189314	6.324935627	70.1641891	29.18169497		
43.13316871	162.4511855	625.9445031	8.17814606	3.494594537	47.57399889	89.01714703		96.05804138	37.73673867	91.46661899	7.372273496		
75.28411889	9.330155945	770.3433061	74.91850106	50.77189669	48.8569255	85.38942456		65.17613417	77.58821333	51.75882874	83.09071233		
91.8862644	126.607284	435.3997536	93.54569424	61.07437519	48.29686202	62.38228417		97.04859409	54.44110063	49.17234608	8.321816615		
28.45670026	89.43331273	486.5189872	46.79391679	40.7986461	55.68117127	15.12325643		8.441194938	28.30331402	72.43603586	98.30759169		
46.78537489	155.2683211	258.8673613	52.94816925	90.47621981	39.50982327	35.76953104		98.16366349	67.63890827	35.68317763	37.41931351		
34.24066998	19.25651645	726.2180878	44.80306372	73.02398624	87.57440358	4.529594207		35.10081009	9.621124226	67.39895251	97.38686712		
7.882492063	41.27560463	512.8933671	16.96529851	79.59173803	94.29262165	85.94152218		72.10741318	86.52600986	52.31808835	61.56524102		
59.86860675	66.46356874	323.6098981	41.70271938	45.64218012	84.68968519	27.59945579		6.678571251	93.84911487	37.08905172	46.50111627		
81.02199473	197.2041843	542.6484542	9.319129118	18.89547728	24.36339555	70.15399129		19.56807724	63.89249949	2.615894959	86.2358548		
95.39378058	16.57032064	886.2074339	24.63421689	15.81542032	33.8246088	84.01667309		54.80140526	73.3600254	36.65416239	76.21448247		
99.81137465	162.0467169	1018.442725	71.48110355	48.9707624	62.38113427	21.37963539		85.52967521	75.07366241	85.56283588	15.40283611		
31.09877274	160.5352786	924.4017904	60.83867648	83.4512682	63.68283033	84.02011698		54.2086866	6.327406189	33.32092258	42.03550758		
21.73645342	50.62351261	767.6629901	73.58354067	69.88527956	86.44400826	89.57234128		25.60263313	71.52211021	16.99328108	65.68983621		
6.380644811	19.77850975	244.2387273	21.48469335	15.95623897	16.78758194	71.65917625		98.74388682	73.00609259	54.30177013	33.17700611		
1.594922704	24.41591579	437.4984986	48.93211711	33.03893364	47.70466407	90.7972646		8.650607214	98.72341637	64.00139906	83.30991261		
64.91486079	76.12633308	625.3417177	26.11996984	29.49128641	52.77196953	44.95520891		22.37257464	50.82519741	58.00488026	88.56683845		
69.39896174	102.0838328	313.3833693	81.0843079	37.02045457	65.44741489	19.02886937		30.69085043	46.06383577	75.8770488	58.91290941		
56.96056739	81.80052545	405.0463236	23.85870682	27.8669753	29.80217582	93.13944442		68.38759116	98.76058539	15.07808944	17.33139477		
35.46137287	13.92774407	150.940902	6.319544701	86.52597498	81.81800731	81.59337402		75.48003369	46.14439103	17.03202171	33.60303362		
41.2539387	99.89237116	845.1541542	70.78919736	94.25886871	35.86470282	60.89774894		29.64276128	27.64094955	21.27995845	85.04787299		
6.667421593	3.493719413	785.1872541	70.1684109	10.15410061	72.03694593	90.4909816		28.68982537	32.76167868	31.92378656	39.1328055		
65.81017821	99.67311649	400.3944026	57.03894939	53.88892765	51.10607558	5.854238599		11.78176198	69.43355944	76.50261212	57.02730624		
82.05792948	152.3636774	883.4337418	16.29945528	74.3434522	96.34584266	58.52222826		45.13320652	6.038778533	25.18127681	35.11514634		



# Generated with parameters M = 4, N = 40, R = 5 and D = 20
