3
30
4.915237134
57.19634063
38.53268111
12.01667135	214.3711371	520.2731529	5.932965141	67.12988716	24.53483321		42.35309162	55.68272078	11.37547937		
47.14183807	71.86552117	342.6426602	79.40981327	12.16872369	94.89959994		88.06266675	27.87105714	7.177094661		
65.49255736	580.0623609	946.6277127	54.00288017	33.30871844	69.14354598		31.33769383	30.75830432	23.10695265		
73.30712245	293.5901545	504.8955767	82.68511916	44.69473956	96.57570444		62.45415121	40.60555329	41.12200161		
21.82318267	421.8201728	550.8599731	14.42673113	43.4496595	93.62564298		1.532383591	54.8092177	55.73397428		
10.69188773	278.8711402	596.1139957	55.51141606	84.15085213	69.80589083		56.2901383	4.321508564	36.897671		
1.039405639	320.3168283	402.9298397	11.36013574	80.84145267	54.86865795		43.99483079	46.32506097	26.48915194		
96.64319706	430.9300992	782.2690665	57.99290953	90.51605748	85.74586087		84.7595396	63.97361359	99.14732637		
71.80621473	230.9419148	379.0603792	30.19934799	97.63885377	79.41986853		83.80459322	60.71674275	87.99490128		
38.40383349	180.2453499	341.4873756	21.85677988	90.39498422	7.05139027		48.72219139	50.87962606	5.313580981		
44.52997119	99.0974473	233.8547783	64.92812789	54.72247251	55.83106503		14.96364784	46.04130914	27.79681138		
21.65169848	497.3614951	735.1392473	61.12780662	69.30241384	91.30639124		80.18137211	42.965403	24.30560704		
97.36944393	202.0539215	436.4098563	97.85171358	4.69921015	37.97831812		16.04561896	66.37167906	64.50384857		
28.29612212	78.22079748	349.7160204	77.85044309	10.38693567	62.22530503		43.95097107	73.54689713	44.40985712		
68.49406112	372.5069295	553.1657026	34.68301323	80.69216867	11.66395942		36.95423169	65.8396596	36.04672994		
68.37941346	474.8586409	753.5580197	25.4380672	32.72639064	98.19386524		37.23974896	49.33265378	1.803994088		
21.2701926	367.8810369	753.5227024	28.00175307	38.38188598	87.10570489		91.3412707	16.17913972	78.46289934		
9.895412455	588.5482883	710.2034356	65.1762742	86.89342658	92.74353733		37.81602806	70.07025499	75.37204484		
8.456976809	362.6833574	501.1251301	13.8220195	55.04457094	78.85639884		60.08545797	84.9106848	86.04573793		
63.88420105	500.9014881	629.4816852	39.14736642	96.00168383	45.05329674		13.96195264	66.82930955	68.22043518		
52.09627672	48.22734003	164.6418321	38.18660134	11.94040231	32.32227072		40.25338604	38.11984795	33.67544782		
50.28441487	186.057079	524.3023482	88.88079549	4.689930057	50.09270388		75.6825039	79.36131492	93.54357591		
93.02869072	119.9258864	408.4910548	99.89862712	55.96259868	78.93825449		72.88154595	84.59569001	90.92412531		
85.14785287	519.0035141	678.4323552	85.28857091	97.78336626	92.5704863		55.45343449	95.74603587	47.02959037		
47.62939785	103.0947088	408.2616357	77.54128454	55.40308563	85.03506488		86.52932409	2.66646398	91.2388284		
75.78880763	84.27852629	411.3169686	21.78533953	77.25969595	72.90095857		75.13569637	15.06590612	19.95512582		
74.7983342	9.113007612	367.6259097	46.68732692	58.17966227	88.05649637		21.98895749	48.84327257	88.28505663		
95.58545448	3.536455377	145.2525899	94.94707425	44.08380057	10.83191125		7.397115261	78.03989266	39.73816603		
11.03458858	374.0663902	416.301434	25.95560037	10.59277827	16.37851177		39.83586084	56.05161913	59.77989129		
20.17907806	149.2674196	499.4248064	77.21281286	83.54152418	52.2081285		80.67869152	78.74981021	28.05243462		



# Generated with parameters M = 3, N = 30, R = 20 and D = 10
