4
30
37.45001667
54.47712167
72.93878978
13.59333415
78.10547869	134.549847	345.2484814	19.55170056	56.02005697	35.10594392	45.32470472		5.750225168	58.38218694	71.80864689	33.40278971		
13.16623078	209.9833288	432.9593107	37.40704744	94.18275006	17.96254413	34.3558153		3.396196193	53.15642064	40.28248389	69.65444037		
51.2372764	143.1952552	238.3779426	93.72698519	68.78869828	41.2291323	78.46590947		39.21304242	96.18765919	30.97855199	94.33327108		
18.14079004	95.98860934	185.3140514	65.74059303	60.20383483	61.39993727	26.01326813		87.99964689	2.875412558	94.82939897	79.9862261		
16.91544866	42.21123053	286.7515734	31.75920191	32.89006206	11.35169933	31.46966483		82.16177124	72.57186963	33.5172354	23.30608745		
8.768059818	160.3303758	436.2672745	10.52846582	69.7294388	7.316544105	1.204207255		47.84702725	90.8940145	61.45241386	15.13748496		
75.87843834	164.2860577	314.2568365	81.395507	24.87275163	97.64040644	77.01001446		83.63639815	52.95840587	83.61195266	39.77643007		
79.94631056	185.1791345	523.0452799	81.2216527	47.76817974	12.47574871	62.08610376		51.64586152	39.71096954	57.6325037	79.24187345		
21.89010525	185.7349038	395.0904699	5.384569819	24.80493876	12.98894672	12.30377069		70.67804379	29.25853836	85.77436692	72.09590114		
72.84598381	50.01987341	252.7856379	44.1895713	71.30917443	80.082172	26.92370251		42.21759475	66.68129742	31.66853089	62.28995064		
91.33505926	166.1757499	539.0197335	8.528713323	85.11996069	12.09560868	24.31803292		97.58415014	94.77747259	99.25843812	37.81531976		
20.76881131	279.942897	375.1257199	86.7513222	93.3584549	6.648358877	19.16755903		32.49395174	71.65529704	88.54557917	53.29730777		
22.46782191	292.7523898	459.3038216	32.89275246	5.876930157	86.12223221	59.66325765		50.00342076	88.27971307	36.90365594	69.37964517		
73.41544836	168.6781641	432.4173077	41.22950379	47.01789737	76.94309076	36.99307797		40.92079218	87.79766961	56.8264464	89.49593988		
95.17464188	299.2918175	554.8816498	40.44465724	28.97496378	22.43302936	55.82296135		42.92352785	97.28509047	4.742950548	34.27921256		
63.62590535	77.73788227	442.7083754	10.24107796	24.43444897	71.91827887	96.22107589		14.82366666	28.81423231	74.44467884	43.68939698		
38.05652742	217.6326195	372.5673566	66.7093816	65.69764827	62.81732092	98.57010979		40.58348822	29.47422766	35.72524005	46.55535985		
80.69037541	187.3478996	547.7686995	51.56370656	59.64711658	19.18519926	62.17682974		79.91114772	71.6283663	24.14216093	43.29867182		
85.9611126	68.50975407	383.1223127	5.687551991	92.07450914	32.23304244	57.53088633		2.167590538	2.340312053	53.40298144	52.35457735		
68.99570737	152.1345837	311.91908	93.03717245	64.90488506	68.09450318	17.85457149		45.68763161	26.78989896	26.8314703	16.53194165		
58.17360701	89.58710535	225.9094891	25.65701721	63.70250213	14.89687552	15.91928666		25.63572322	22.46316484	16.88387813	87.29622677		
15.84089396	132.4648901	354.2230245	98.55735186	63.55405991	84.1013857	88.24187104		89.26839231	24.10566978	33.63262688	51.02413338		
36.20168208	108.1137894	453.8206412	20.17271235	42.3412593	55.8512815	17.10412636		9.738951098	69.35538962	95.25685202	72.93551627		
4.009347515	140.6514061	529.6535392	76.22285661	97.6890125	42.41920783	30.48260164		64.40681335	70.69600293	71.79569204	45.21363827		
75.37861324	187.2135642	373.4368149	46.38554516	82.67723797	48.14052605	58.54507637		86.78568043	41.23486035	35.37091006	38.10677723		
21.57429228	88.25777949	326.1758443	58.42311134	16.3199231	61.84351627	15.21965265		39.01518681	29.21816649	87.49135151	35.80424135		
21.07103946	105.8011232	324.8936292	95.91064436	84.24058013	16.86132981	92.87162965		98.91133837	61.5292536	7.308423521	52.42163821		
39.24438305	169.9854153	298.1178443	34.065101	14.29238569	29.58773959	92.68661621		53.785791	77.91794399	72.05762279	61.3692522		
64.2725686	207.4521472	536.9411406	46.72691262	96.22709248	75.91712921	96.18773908		88.80685729	6.206294506	4.050156523	34.13264889		
77.15287992	217.5210614	340.914009	2.171651279	19.25500173	98.15445476	4.135149877		35.21480743	10.87593879	92.77836424	22.54604987		



# Generated with parameters M = 4, N = 30, R = 10 and D = 10
