5
40
10.46041811
32.15934918
81.5626229
94.23737854
89.35066216
39.25510231	5.252613288	268.245714	36.99525009	15.09463139	41.26302913	5.905659392	78.55374583		33.25065786	72.53780859	69.13157595	65.25740971	52.57893684		
34.57906152	4.894702916	267.0607084	4.541029905	76.3069885	27.51642831	17.18741229	16.00513637		1.676476776	12.19331749	31.63496519	48.40039705	65.55514814		
67.98588195	22.63800588	227.4995607	75.47429825	59.07383806	13.30067884	38.47166162	35.91559375		18.3696707	90.23505686	5.195211895	67.25559667	75.09325342		
51.43490191	25.958279	233.7538863	63.7815877	19.28717468	52.36407185	70.45321382	42.36384304		31.27222722	97.98642912	42.07627674	89.66757666	39.19419601		
92.51446369	27.13461271	274.9294717	95.93045481	12.03173386	30.56798918	98.18861462	93.11569359		52.09528857	98.39571429	50.89696322	73.74785142	42.69348541		
78.80313412	7.202014199	205.3194353	25.22353155	57.2189852	86.23935707	67.89670324	96.96761615		68.37189428	45.51754832	67.5144012	14.22772431	10.10151544		
18.82505366	6.438502892	286.3123826	45.72014462	2.330355359	75.58309957	50.73453124	82.59686183		19.65543147	56.58892249	72.1087874	2.918185679	68.16164499		
75.12222697	20.23589581	272.7847509	72.11751354	51.8467134	75.88450523	1.606105778	15.06672053		83.76723433	55.58900194	53.29771528	48.64133457	17.49738766		
38.16991429	19.1150544	215.2798838	54.58592204	25.43548578	59.63092578	71.47630953	2.109969691		97.42048973	65.28397685	3.41594606	76.34133634	23.96619387		
97.23656939	16.46707986	240.2890342	53.77409647	61.88175252	47.40574245	40.07515507	57.9821286		10.04255831	56.2622601	86.11393196	40.83773935	5.159744046		
28.09916086	6.687864018	251.9346674	66.93755892	25.73999966	58.49146134	37.62887463	17.42250378		82.42816906	76.1852664	71.9881483	88.12053692	56.31559536		
59.4007793	0.4443814585	110.6254104	92.2619019	18.17178145	25.59693144	20.89648792	44.5488453		10.77267513	95.89409389	54.30029261	96.69936403	94.5849539		
98.38712817	2.344861557	213.5647384	52.38932043	71.83505035	88.83857126	41.41546307	90.11412031		56.9357997	73.97395251	80.1166815	23.07766541	92.58940799		
13.24260724	21.19791606	221.8697631	21.31735876	73.53750334	40.95986316	78.30266636	56.55394234		68.4548459	20.26004982	93.44535564	34.42181921	53.93050203		
14.60534048	39.3686986	297.6209643	58.45106676	52.80508116	92.3786201	57.96177869	89.04537489		5.997183111	94.87822612	46.7801987	86.16592475	9.35761055		
94.09834184	19.59890946	246.8449887	85.45248135	80.00216883	89.10565682	89.02174999	98.59571875		14.72112195	16.28409342	14.29818406	77.07912528	24.1369519		
48.5475005	25.31942029	293.1932884	73.8456105	71.49388697	39.10118889	89.70171357	73.99537707		74.77031228	44.21337528	35.86179572	71.53003716	27.13468134		
36.65523522	1.408544697	145.9759893	32.68721444	74.51920176	36.482039	83.76839898	85.36498559		58.21348126	18.37683694	63.08934281	25.92490434	85.86882756		
31.91652795	30.55261587	212.3170925	37.01377496	31.9673454	59.91943337	51.35160784	16.60873661		41.39793287	30.26878032	66.48714998	24.97775486	93.12057887		
18.99551349	34.46853798	312.3355516	43.14111915	25.01182156	57.34699002	81.01382006	53.57028976		4.980259765	90.06658257	18.19916963	6.381449186	42.79469684		
20.02863898	34.76249084	296.2312288	96.96559662	66.60253128	58.28432288	53.60646719	55.10484012		81.03714802	31.25581712	32.40180265	78.39870838	73.50099958		
81.97745597	15.89457094	158.8690462	11.53500924	95.65540183	51.44614481	36.61261631	88.48978323		81.13691319	52.39432718	26.09880821	25.55115443	76.76733486		
76.94187419	0.4183248059	141.347952	25.34982205	7.040386997	69.34909052	90.11921196	60.73770609		74.21757251	70.33796467	21.21475076	64.26183624	40.53080678		
45.37411777	32.51486784	137.7045911	7.847971266	6.159074657	60.34163048	62.34240296	81.75643944		36.900287	53.292364	23.20901005	16.26027029	96.92805221		
45.37707885	39.97116309	296.083226	37.97514197	60.52285124	7.043378163	35.70288766	33.9029813		54.37629097	51.37212651	86.39936584	51.28364126	88.37913293		
62.11914877	23.07989562	172.4028704	27.68633837	54.2166583	7.417634927	89.88278253	43.86953162		14.6078604	39.46494838	35.55697963	48.07612925	10.03283144		
16.92748098	11.57424421	184.7013728	85.10285834	16.20591234	18.761375	38.50836722	25.3576802		71.39150088	56.40875665	85.56885321	83.53961503	24.33705512		
27.97115601	18.59568457	234.7687028	85.66528311	85.08889216	54.49499296	52.43156708	34.90346147		80.54972004	21.66427857	64.51974753	58.96649368	8.135337141		
75.39426562	7.016030824	129.1553504	64.54552709	78.92128726	22.12256899	25.26879495	98.51185849		33.04694198	75.21725664	55.74439839	70.30798958	7.640762982		
52.57344109	11.45153916	174.1244606	31.28542453	57.57396887	65.38732397	42.72555541	31.10854667		20.39106804	59.08200778	83.01210759	47.342921	98.15791244		
13.42101152	13.7473938	102.3854332	79.11703702	73.25320576	1.898729896	15.00741664	14.03933782		84.5675005	41.65942259	71.02802662	86.59013617	86.71869534		
21.51954542	15.14919213	271.3078488	15.5260142	64.90046205	53.49703192	51.84713265	95.54839307		54.66519218	57.00678094	7.433076445	24.15908272	99.4463712		
69.87985175	31.96715243	242.9981458	60.93434262	27.85964282	89.23950868	73.03028488	26.73350828		54.17384899	49.1268653	54.48213211	94.52571401	28.24250238		
39.6421255	19.10406859	63.71244076	2.288443863	25.52503759	43.2702697	32.41879764	5.73800676		23.0938268	54.52087135	23.89895222	93.42139379	44.27288013		
73.8473378	5.705375913	161.1234703	34.67703342	51.34157528	27.87529237	93.43787255	18.46140415		34.09683626	25.12629975	57.60658472	30.1500585	96.41200466		
92.57302762	21.98041632	210.2669938	48.10351886	71.93058635	14.17980303	60.13780871	30.42838309		28.47793629	22.82040058	56.03562652	23.52840078	98.45487836		
87.37138269	32.7385539	125.7911928	78.6148813	51.80279032	4.211868741	82.1533643	6.004810876		20.2246681	54.36751489	98.76960558	91.41889398	30.5844687		
34.45983336	17.14149097	250.9197441	44.33581947	14.18429111	59.16144401	72.96974913	13.84051654		72.68607763	68.12986879	78.53853786	11.3544895	99.27392341		
66.26540374	18.37387542	149.6467265	45.61104384	34.08192517	75.66967996	75.13138242	45.3882107		73.70753761	75.15781215	68.95179366	69.94766037	75.35944033		
68.20742993	18.90849855	130.2988103	38.33004465	50.04091742	40.33331811	72.41426955	95.16620511		99.10383632	35.12606374	68.08271617	10.25444903	42.1881966		



# Generated with parameters M = 5, N = 40, R = 1 and D = 5
