3
20
78.5048561
76.80178375
50.0463988
32.72964241	17.00355596	115.6958258	26.39831661	82.70736646	91.62212491		48.16516979	78.1228439	59.87571776		
21.89207873	3.108520562	105.8286383	94.98546227	83.80433276	30.40362144		15.59052527	39.09068017	79.48771455		
86.23800937	0.7055935018	82.15534211	39.31258995	41.24676548	76.41018578		89.63951331	56.76426537	53.34007916		
69.31594417	4.408204641	94.42551379	82.87932004	23.82760062	71.41559817		78.55569681	28.75308155	56.28884587		
5.184602737	19.60050534	132.0070773	25.67513166	59.09577011	96.57314128		48.26703226	93.62944316	1.36736838		
13.2967818	7.520744328	119.3799853	93.37742436	93.02163321	8.555267779		86.66446315	87.57719811	16.37909141		
3.48313037	14.69708668	66.69075533	34.71353493	42.72941665	4.363322352		86.34686013	40.01567268	2.222358729		
51.61987502	15.13600292	131.8691827	9.062497538	41.86161653	99.05463594		16.01087162	43.7700553	41.1128705		
42.3959259	14.07512083	53.5350562	35.69122215	22.49343114	20.64721697		20.37338235	81.839106	18.85748116		
32.23433381	13.5386052	115.6596554	95.2265423	96.11162857	30.11876616		70.18438372	35.47035379	95.20213115		
79.22657514	11.11346782	122.4282785	96.05258972	85.53636947	50.35236952		33.21863956	63.78197216	82.17944918		
45.51253037	16.94711852	108.7283508	76.60835223	46.44449268	70.23198767		47.62791256	73.5565005	9.297363721		
15.58937738	1.824185465	98.573173	85.16374711	32.42486044	1.197669316		91.97090511	22.26598834	19.34620353		
64.11551013	16.54481498	96.82596615	18.89746828	49.923634	62.85187884		42.31909638	77.9376068	4.963917409		
98.44610023	0.2228599946	82.21110728	76.86552408	67.01207429	12.31244254		64.16647371	60.61908719	31.45452757		
76.81907201	16.86867209	73.42531479	49.06977959	4.329664997	1.346252784		50.91225716	8.566239732	67.57491602		
60.12093902	6.656524523	114.4058661	78.01586723	94.65949684	70.66410334		68.35649272	8.382831672	98.3104437		
57.87848456	14.3126651	121.1601507	92.2618639	15.76582381	51.83279939		90.18081705	87.92902856	65.81338189		
83.87724009	17.50298224	83.99048371	62.19683932	45.02400428	7.42080989		11.75975246	86.4751406	67.84343374		
56.6846951	6.713674107	107.1341687	95.6935122	19.88713464	4.377439098		6.35440811	88.68782243	68.10521884		



# Generated with parameters M = 3, N = 20, R = 1 and D = 1
