15
15.63614086	53.52725	196.8764151	94.66345854	31.21240564	72.19267988
64.60386247	22.07158039	145.7911327	98.34956536	53.9922756	34.26361854
93.68192726	61.2699686	244.9073673	89.2347457	26.49974549	41.79537036
28.7012954	27.19998479	147.5676207	14.04491318	56.68935363	89.59631941
92.08216881	45.36331823	146.3415534	52.99844868	21.47019767	19.54092301
90.30072567	17.40569872	210.9914643	69.93873587	74.61425159	17.25822006
87.0000226	9.903254132	213.3395124	85.6689142	90.62370264	25.00789285
88.59534913	74.59107926	270.1902277	60.07855504	14.14942107	2.716180165
79.69764329	32.73793399	119.1793534	8.05891025	95.72674297	15.80961782
2.762188906	14.36080046	164.8075	28.48373335	1.181647223	30.36598747
59.88203998	31.9035808	110.3049368	28.56124728	14.82816264	65.85744759
13.10805232	64.92146286	236.334459	23.21961372	53.11625272	83.37704834
88.62961171	53.78062776	191.5760082	56.12170815	42.94205463	48.14438725
90.66288026	31.41599525	151.2597746	38.86001786	61.58680555	88.64159063
10.67990959	9.118537591	58.99982852	20.66434081	92.87121876	83.86103989



# Generated with parameters N = 15, R = 5 and D = 10
