15
99.79081758	125.3793625	268.3645691	8.140778795	92.47263489	53.78738161
27.38407784	91.24322274	199.7349146	68.29552307	76.85771382	87.04226429
22.01315862	156.5761111	374.1366191	79.37532045	85.99809195	30.61060849
13.52685294	264.8567096	415.8193416	38.2768649	87.60731557	25.86713504
55.4799247	48.45344954	150.6321311	81.12688719	99.24425831	50.42276096
23.37818683	26.19526115	250.0713178	85.96155297	6.239842577	3.461510685
80.23700994	58.68575058	290.1498732	91.14255959	7.756279448	87.71071071
17.08232146	141.1056844	281.6055877	12.26351612	12.13828484	52.30963642
84.2067102	207.0403154	402.8001994	48.50378063	22.18270975	4.163846305
20.21227638	199.726633	300.7215435	75.959278	11.41306447	88.87713749
72.28783247	72.86150833	138.3550659	12.55571714	67.46261659	23.02800923
7.372544569	37.86033094	164.7911576	1.815677392	79.14509751	26.15356813
95.27607248	133.2009633	263.4767103	59.38243604	77.72568604	59.53298917
4.086213712	56.90595393	205.629744	59.38595976	50.58030413	71.17492695
30.93221841	248.2950499	414.2580123	70.88577524	89.66696732	67.71149496



# Generated with parameters N = 15, R = 20 and D = 10
