40
91	326	358	28	43	6
3	330	433	88	31	89
79	87	171	62	64	44
6	302	320	2	69	17
27	86	155	49	32	2
36	199	290	73	55	23
6	357	459	70	28	65
43	135	157	10	82	53
30	156	276	86	12	76
96	390	461	65	7	68
12	67	138	52	60	85
38	357	366	8	36	34
14	173	225	51	75	82
46	237	277	32	4	25
50	4	95	61	50	82
29	230	360	98	46	10
66	91	180	65	33	26
66	291	338	10	70	11
87	32	145	92	73	58
82	0	82	73	71	28
73	198	245	35	47	59
78	72	172	73	66	5
67	167	269	93	43	41
24	339	389	47	80	14
54	134	258	92	35	95
41	157	174	5	66	87
22	97	162	59	98	32
38	25	109	69	31	44
58	88	205	83	7	84
16	273	385	79	29	60
43	357	426	68	98	8
55	305	411	71	33	5
10	152	200	25	92	65
38	28	86	38	15	92
48	50	132	49	84	43
48	335	427	57	87	54
24	138	240	88	63	85
68	168	284	96	30	94
89	384	487	98	82	57
18	154	172	1	94	34



# Generated with parameters N = 40, R = 10 and D = 1
