30
7.12990174	65.79814074	282.0864223	6.928512942	1.306899516
6.538487745	247.9715654	558.2586898	66.29293296	2.392460286
5.98120026	190.2813571	778.0887289	15.70544968	5.774717615
4.412228013	93.77215242	204.1879738	78.58094757	2.89908985
1.510885177	202.9985123	322.7351888	18.41766094	7.964158189
3.991894186	175.8137825	589.2105085	80.52533607	1.234636771
4.229090679	379.3620895	529.6863574	99.15944735	5.9922968
8.790167275	487.4706262	945.8348243	86.50870389	2.550348432
2.096529063	453.9629115	1059.950315	90.93423208	7.92267972
9.110628962	424.606634	682.3238791	21.93573535	5.521795663
3.933482883	339.6040732	829.5263332	74.14268499	8.11486175
1.319426152	23.78851019	708.8475854	85.29761877	5.789882255
4.321719158	234.7158137	432.1209942	47.19283666	7.240490029
7.827078194	182.1217644	828.1835761	84.38287907	2.115772668
7.106798241	568.5123416	983.7102267	8.900333327	4.793108291
1.612252697	431.9615922	658.3037716	27.73676174	9.015285261
4.800802806	288.2735641	968.4180346	98.8285614	2.992921575
3.871969408	400.4665581	963.7414158	87.41482583	3.099641461
8.864464664	323.783679	685.6135521	90.81824895	6.101441612
4.624572479	340.3051294	488.484344	58.7345188	2.618477783
9.165755885	62.3755216	232.5300221	47.08789314	6.135475085
9.561065108	490.9265743	898.9631485	30.49810947	6.787403772
2.038601301	127.3342416	410.7151478	63.87452448	2.090623624
2.948849472	60.94228222	322.1548812	22.57760263	2.17818835
2.116984464	448.1009883	1087.567405	83.68831316	7.483546606
7.417654253	46.83209863	496.9210416	93.61024791	4.484197806
4.640724077	407.3932748	647.4325552	56.09702792	4.517763582
4.100558342	463.270905	1136.378534	79.94718267	2.535204493
6.123024217	448.6179967	866.3777422	68.873997	1.858367195
3.284594444	213.0666192	729.3220543	47.09875064	9.447010951



# Generated with parameters N = 30, R = 20 and D = 20
