50
49	138	1120	48	7	64
45	169	978	32	97	38
54	326	1182	46	24	79
60	273	562	64	39	90
30	195	1066	88	43	17
41	308	776	94	7	35
54	467	802	33	33	5
57	316	451	62	84	7
75	397	1163	74	21	58
9	274	1076	14	86	7
92	119	678	43	26	85
21	174	319	48	39	15
96	80	947	15	17	75
69	330	746	47	58	68
19	378	1466	97	81	52
37	7	479	32	83	16
99	245	873	51	42	57
76	228	332	41	20	96
58	416	831	46	50	58
53	314	501	98	77	32
47	114	882	94	67	35
88	398	998	22	70	5
36	303	706	33	49	64
56	145	886	18	88	92
91	212	682	26	25	77
37	410	788	91	11	79
64	162	454	3	43	18
76	230	959	97	33	52
69	213	334	23	23	51
98	442	548	48	3	6
95	188	921	73	32	85
2	147	1112	2	90	7
81	470	885	3	21	30
27	499	1374	57	40	62
29	94	938	44	84	89
30	329	1257	14	89	47
53	154	897	18	64	56
63	496	1469	49	67	8
75	197	875	34	97	64
28	450	1198	43	82	8
84	434	1008	97	68	94
28	283	1210	32	79	71
52	32	183	25	8	90
39	295	1215	81	80	70
90	275	1192	46	98	60
50	69	352	82	54	6
46	172	1114	73	29	77
54	21	222	71	4	11
28	45	803	89	92	15
96	118	1102	3	26	33



# Generated with parameters N = 50, R = 10 and D = 20
