30
2.949192512	393.5867889	548.9364599	99.08695774	2.465782021
6.946370586	28.62483249	200.763799	76.92694239	2.74883495
7.427110562	476.8811701	564.9830673	72.58054485	3.229767178
2.152042227	261.2851222	445.5663132	37.67301268	1.66813924
6.581608636	107.5101121	398.3318266	19.57939271	4.213658144
7.523158877	593.903827	705.5747367	19.39895462	4.213396662
9.21806276	19.26038909	351.1181539	99.66933897	9.754265571
4.825436595	525.6517547	896.6388988	71.98122959	4.438235305
3.664080697	299.9901861	594.2942208	69.31192253	8.510145393
8.514749896	525.8318957	631.4654228	32.94950694	1.930633673
4.158193395	281.2341656	497.6445517	35.99403042	6.655236832
9.279459115	520.3219678	709.640922	11.12039215	9.961789849
6.713725616	535.7111748	809.2412627	36.87989386	8.754370101
9.510739321	125.9780852	305.3994586	12.68511705	4.680506168
9.501817262	23.80384386	335.3469037	61.69615214	9.899308313
8.775167458	229.1245831	513.6208549	6.322412406	4.666157845
3.677938111	120.5930807	247.9640858	78.85967785	4.348595435
4.922871192	298.416297	518.1577082	26.13220407	7.926854849
1.081669494	193.1057059	375.7237867	33.07911009	4.464239359
7.640392482	496.7188422	633.6925021	96.51612021	4.536385527
2.858844235	2.091336976	272.2160888	28.74504383	2.733642703
6.505523874	128.9046195	342.8389517	24.09715531	7.013896405
9.888305426	343.0429398	673.7722706	34.56998513	7.293767666
6.420126718	511.8103401	721.1992948	49.24866653	8.266584583
3.512016747	250.1902925	453.3673003	33.41556047	1.700474628
1.587856484	22.61720824	330.9162584	10.07778721	1.634596409
9.996665868	351.0975361	545.7848337	22.0504242	7.687750368
3.926446791	561.8043287	672.9907732	71.75442441	3.817722076
4.655438722	494.4887439	699.817116	99.68811351	2.928007976
2.960307928	330.3164778	555.2533908	20.85934386	8.100834859



# Generated with parameters N = 30, R = 20 and D = 10
