30
4.416059434	295.6326605	429.4602608	55.72572628	9.257097753
5.050628085	200.9436366	413.8784936	77.10109699	9.480569936
5.536382835	170.0426455	192.8308607	13.44940975	9.356081432
8.553514905	275.5743986	778.9979243	14.35103977	2.991486747
3.983721634	100.0977595	340.6091992	48.67168908	9.428901382
5.678747008	21.85009436	256.7459318	69.52595053	8.077254263
7.29479824	188.3286191	411.8880588	62.36471281	1.328349375
9.985419225	102.4222587	475.2417762	76.87478147	2.21041259
6.967658442	87.30112636	323.7231867	80.98560455	1.120409027
4.302636165	189.8686726	288.3288437	19.16896491	8.761898514
3.232965489	133.816285	364.0092913	34.19951841	3.533853629
7.036136807	82.66010108	371.2893481	62.98758693	4.250044523
5.564365564	295.0341815	942.8011405	73.90972883	8.454470941
5.460845212	179.0863639	307.7545098	89.9812947	4.570209849
4.424448918	24.68273336	603.2033799	52.40284966	8.639673988
9.739360421	129.2340004	222.6743328	42.88282658	8.779560645
6.711291006	251.9267136	694.0611722	4.312015281	9.321363471
1.464409073	274.6283464	825.8220117	44.93070267	3.651671578
3.515128573	150.0808269	791.0727336	82.01152351	2.002224549
2.269464811	109.7879824	599.8901654	53.02361351	7.874534344
3.330883863	285.8605648	801.1276941	69.54704084	8.131438265
3.064571852	119.8390592	324.9149987	6.354374371	8.908017094
2.958183421	231.3144726	738.0377185	87.35096925	7.19026887
5.590846715	139.1375656	515.1471763	20.6561377	6.200604512
8.282638522	142.6863588	616.4311638	69.55896378	5.51670867
5.229611424	8.973285233	51.85110368	1.138807727	8.707000144
1.135886431	165.2469678	740.349856	19.2837944	4.572957
4.166388523	166.3061859	660.6110829	25.77447092	3.935853724
8.691768397	26.1942186	81.42426516	37.29403981	9.429363315
8.652067292	96.95293822	596.6946674	93.96789247	2.87303849



# Generated with parameters N = 30, R = 10 and D = 20
