40
49.38477976	359.456794	714.9419458	42.87357997	86.82928467	53.27552725
77.82885722	346.0147127	650.887058	93.3143257	70.75720271	18.92833253
54.01686048	225.0269464	683.3786292	98.00579574	3.105075115	65.34088594
84.42743049	713.5177459	1234.467976	89.84991551	68.28459609	72.63661129
16.1353351	614.0932625	834.3873649	81.39646148	53.03768885	24.0373315
70.92034627	6.134526817	788.7299418	25.31164466	45.18876147	12.38217415
51.2464703	217.4905872	787.8796726	82.35166884	12.28553313	53.73969082
38.17213086	19.63596023	562.7869085	86.60455718	7.119086876	5.233643814
38.44988171	10.85312544	113.3008742	93.33126187	18.81827084	83.20429237
3.582986566	474.470959	617.3874641	60.79681625	51.98918993	16.09556103
9.195044412	219.0983294	605.7771619	24.81676297	84.20665106	14.70609714
97.13616457	627.1326512	1284.60922	49.94013684	18.61242706	10.58899577
99.18622971	453.5466466	685.8635504	12.37206311	51.38798792	67.51815128
56.55442414	161.3924413	753.4531106	75.59652013	70.64406155	39.05342808
63.81394189	370.2877718	1029.898896	93.80605056	78.1192296	7.960666654
22.73616504	170.3441142	825.9467253	99.42084404	49.50783144	96.57248312
14.74898513	420.0697215	1277.661102	91.11748287	91.28019618	13.87516163
43.78131381	444.6328715	881.9949695	65.22275419	65.58687035	89.22686746
53.4559183	437.5293677	1289.179789	73.61743536	67.51629582	11.47846317
43.54177359	411.1634909	1145.583943	90.33179391	2.824949117	78.71034085
76.53911844	722.1034291	829.1795942	8.896315116	36.01092112	38.36440559
32.77372407	497.4826743	914.0633871	3.330729124	34.44357847	2.356416282
86.36640572	628.9506057	1290.060447	17.54467266	86.32565288	57.28136311
30.0532813	203.3629062	292.5823873	52.9105086	7.648545463	28.35643309
83.69272124	56.29788321	703.3373963	93.837506	14.50209543	24.14671029
50.40358261	251.467244	673.9781437	29.92751585	97.11198176	58.31301276
88.7898735	139.9409154	442.328082	52.7794222	33.03639499	99.98056485
11.82141844	670.0546371	1356.841566	13.6509358	69.9804613	68.34216305
23.42823636	762.3925216	1133.378279	89.42684673	30.52696542	74.50800274
22.37305311	85.33686837	562.4952913	90.04392789	86.00150802	83.61464781
90.49760542	429.1100213	942.5508869	51.48239665	88.49612769	42.50853297
94.23674435	523.8422298	1062.70219	3.380157244	35.71189801	27.43717908
1.982781441	327.6667916	782.91668	43.87182934	58.1146759	43.42662022
49.24643948	161.4646335	435.2983239	15.63471184	59.35410455	13.22003548
6.93428272	116.1430405	236.6306052	97.03311157	78.1590729	53.75577318
6.681422819	780.0022539	1023.214147	15.26725594	53.31573992	35.25499637
24.01910643	136.9758916	460.7613672	83.69584348	26.48075921	51.66469284
60.53228975	231.964423	853.450325	85.45148046	48.26693491	37.23824298
21.42991304	672.2768891	1444.9026	99.84537992	60.63239393	38.91059159
12.65913684	208.4852877	799.0013075	93.37799436	25.58688003	18.64101538



# Generated with parameters N = 40, R = 20 and D = 20
