30
6.682466774	98.96144843	343.5749091	47.14106525	2.519793126
5.52464355	273.8360811	391.9611011	2.15360941	9.544814713
4.848912445	179.5852763	216.0680468	14.84026398	5.357414625
7.034738159	70.69637985	589.2819433	61.55842534	2.698188824
3.332114296	123.7958401	344.783601	1.532999225	5.940937737
7.851713891	183.4495393	760.9487533	54.72732593	9.012635377
2.977547681	174.0239793	492.8396409	98.75304451	8.702509567
1.504865427	299.1277243	412.5122873	15.87135638	8.489047427
2.041516586	97.5850072	134.949158	10.8057233	4.647945041
4.095557535	33.24129358	272.4942019	15.40333103	7.769419655
8.039579302	133.6066271	690.6041846	74.69266886	3.332051364
9.500725232	184.0976255	556.1670187	90.62038578	4.894545047
5.977181165	246.0343904	582.3197612	33.31481404	7.008148885
3.203668438	252.4142412	407.8189743	4.701789144	5.475929556
9.898655206	262.0677962	743.7034083	58.67106208	1.450497089
4.531872194	189.3339328	839.3441731	66.86043869	6.606590201
7.970929736	151.7061143	823.9639624	73.16453626	3.201259586
9.722174431	72.63930383	486.7788686	80.95758055	5.024334786
6.483588518	231.8313703	689.1818721	93.42760734	8.478819754
9.285476378	242.3760839	794.0012298	1.944978572	2.780587593
3.731679758	122.5283536	362.1704354	29.75453846	5.42975469
6.446352757	100.8374761	556.7854756	19.00417676	5.431268171
2.969527834	194.8635829	686.1358192	39.72049235	6.445953948
7.512763233	33.60459613	593.438195	83.85386632	5.921315048
4.139474247	157.3156509	191.3433791	26.58397338	9.00771369
9.896949773	256.5661259	801.1112865	28.96951932	1.477053516
5.620597565	59.63450118	722.879968	75.21341909	3.975779483
8.348752563	208.6398172	558.0598237	30.42341287	5.317724948
6.813965356	201.0636175	572.0804227	72.77226753	7.162700714
2.248783064	223.6628118	769.5329815	70.31974169	6.632570694



# Generated with parameters N = 30, R = 10 and D = 20
