40
65	66	280	42	81	68
91	144	322	71	15	27
80	6	172	49	65	24
56	154	314	43	2	24
61	60	155	89	89	3
77	183	302	71	59	53
13	61	280	92	47	6
11	185	421	90	36	83
23	105	253	89	4	93
66	44	221	44	38	23
32	174	401	97	45	57
24	156	283	4	65	40
34	134	303	26	71	5
27	114	402	96	16	52
45	38	268	95	54	75
58	56	211	81	38	70
99	38	109	2	39	89
95	36	74	5	56	71
63	143	327	22	11	43
45	48	166	26	78	15
13	183	244	49	96	49
1	108	178	47	69	12
60	113	288	87	74	28
37	39	245	84	79	30
52	55	277	24	93	39
86	134	286	57	84	88
98	91	189	43	8	61
27	118	304	65	2	54
46	35	122	55	26	66
52	16	96	32	16	11
3	10	80	9	40	75
90	2	55	5	21	63
91	35	230	20	46	42
89	152	282	86	90	86
71	36	207	17	91	86
71	62	272	71	22	7
3	65	263	81	11	17
15	19	257	41	8	58
82	194	327	32	9	57
79	91	310	53	43	10



# Generated with parameters N = 40, R = 5 and D = 5
