30
7.073232311	518.508037	582.6083713	36.2747325	38.81235471	67.20319861
98.65036496	595.2826659	661.574402	53.96298702	87.52871934	61.50568877
47.77324036	179.7350937	214.5527709	9.165641699	20.73881108	11.86186085
71.82110764	484.8645851	516.0241559	5.434739077	9.330536432	58.15459197
80.16225729	418.962518	512.3858933	68.19398084	54.62545778	26.73970468
77.6750419	566.3032683	661.2631033	83.3244395	91.18809733	64.76840366
16.85095583	471.1712711	514.6342684	16.42401796	52.89575896	23.62269221
69.74719312	328.4571743	399.8624574	69.6205728	82.40962532	38.23083582
48.33387185	593.7721515	697.9078986	80.28401293	53.88826338	4.907054096
87.19764296	73.42553027	130.5218552	33.21716966	77.41023002	71.0256995
52.27914062	10.60034318	71.00331528	38.93760123	17.2040346	28.39318489
40.0045587	184.4857818	222.8955052	20.77918453	46.65801796	17.14155028
44.33214273	562.6944074	606.8656083	20.41202804	3.100107297	30.55708343
98.39675411	333.9321308	434.3411987	71.20650422	60.99530399	79.13310792
93.29276926	305.0347542	412.0691578	89.1999619	66.17727527	23.92754079
2.23289702	456.5478426	543.9057043	69.42880459	21.44022125	10.42941487
58.50412742	188.208765	242.1249781	33.37608495	76.50152038	88.09802715
41.63848918	531.4854717	559.970851	19.64272921	13.61463578	42.998948
56.52591859	310.1834786	412.7609554	81.51101819	62.60347538	82.90610881
54.03597827	347.3735356	437.8854042	65.55553791	75.74513519	81.11001587
76.76775542	413.6513543	465.6306849	47.59068698	21.52592025	86.32082911
86.53364738	589.9244828	697.8483235	98.43888343	26.25769578	49.20710635
23.07435174	575.3423714	659.7095594	63.34116532	95.52680993	76.02495331
98.19395425	588.1692187	594.9708016	4.400391975	22.52967201	45.63413525
6.345760868	423.618931	484.3666137	57.32427516	85.40263306	96.34999111
44.35225848	21.62259272	49.36035241	27.38756926	8.925579632	93.1879745
36.40782006	576.8597168	669.3446379	70.24829591	43.29721285	32.30373726
52.71723395	545.7965428	597.7435849	49.33681807	71.43455313	49.8211365
75.49095512	335.5606928	448.2997452	89.65833615	79.3920959	33.95107687
18.06175098	9.188718362	12.33147494	2.497410413	88.58386901	45.91923821



# Generated with parameters N = 30, R = 20 and D = 1
