40
73	34	409	23	85	24
72	33	134	29	83	78
28	104	255	12	28	6
59	16	270	63	12	45
57	189	421	21	14	54
27	113	437	62	34	94
17	71	383	15	51	81
37	124	327	82	51	36
28	29	318	48	64	28
1	198	323	57	47	51
9	26	425	64	64	81
35	102	460	39	63	44
16	91	471	34	65	17
58	194	354	44	95	55
99	57	263	63	39	28
66	188	453	15	8	27
63	47	315	14	30	56
60	55	476	53	56	10
31	50	437	65	43	19
6	11	24	7	21	73
7	63	181	68	4	18
66	162	497	32	29	25
70	75	306	55	46	87
38	189	572	33	91	53
44	13	188	83	71	99
91	114	233	41	66	9
4	59	160	50	66	13
23	157	273	39	74	33
58	120	264	35	73	79
95	106	460	89	62	35
73	190	398	14	64	59
36	40	481	54	62	44
68	140	376	64	61	26
42	46	243	83	53	34
61	7	159	5	61	57
99	154	418	97	84	17
39	145	475	29	25	67
19	73	390	13	74	55
99	45	299	67	40	38
50	191	483	6	64	72



# Generated with parameters N = 40, R = 5 and D = 10
